,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1184,1.92593,-0.20339,-5.88809,-9.42023,10.39487,-0.11583,Erik Sven Williams,1.75455,-0.95763,-10.99065,3.61609,False,93.35240
1185,0.45765,-0.52308,2.22458,-9.72463,10.29828,-0.60278,Erik Sven Williams,-0.76892,1.00542,-6.42710,0.08496,True,23.99455
1186,0.22326,-1.70986,3.11780,-9.84662,10.31596,-1.63383,Jerry från Solna,1.34910,-0.93924,-7.11565,-4.25313,True,12.72187
1187,2.83019,-0.39002,-2.29817,-8.56914,10.73937,-0.42181,Erik Sven Williams,-1.21571,0.46918,-7.48812,-2.89389,False,140.36021
1188,1.49543,-0.28366,-4.69579,-9.75065,10.16927,-0.22466,Erik Sven Williams,1.18857,-0.70083,-8.49487,-3.07492,False,72.42368
1189,1.45654,0.35113,-1.56318,-9.14358,10.37423,0.23392,Jerry Fernström,0.00383,-1.23999,-10.93205,1.21764,False,72.04521
1190,0.23190,0.95057,-2.35957,-9.38072,10.77434,0.93717,Erik Sven Fernström,-1.06903,-0.23735,-8.58867,0.46897,False,10.41528
1191,1.70703,0.31520,-1.71481,-8.81811,10.72810,0.55768,Jerry Fernström,0.67851,1.59906,-9.63815,-0.38675,False,84.49388
1192,1.50609,-0.14351,3.15885,-9.12350,10.09596,-0.15452,Erik Sven Williams,-0.33564,1.34764,-9.91135,-1.35538,True,76.88391
1193,0.08329,0.97884,-1.56120,-9.35802,10.06896,1.16562,Erik Sven Fernström,1.69657,1.41794,-8.52126,-0.97419,False,3.38403
1194,2.58771,0.54370,-8.05817,-9.08922,10.21606,0.47294,Jerry Fernström,-2.87769,0.38137,-8.83602,-0.74849,False,125.35657
1195,2.12122,0.49061,3.16575,-8.74038,10.24502,0.52301,Jerry Fernström,-0.86360,1.09592,-5.91050,-2.82838,True,107.64374
1196,-0.44423,-0.37917,-0.09399,-9.04523,10.17926,-0.37033,Erik Sven Williams,-2.32532,4.44246,-9.15436,-1.85063,False,-22.25831
1197,-1.36757,-0.39774,0.89183,-9.64927,9.99509,-0.24677,Erik Sven Williams,-0.62458,-0.31960,-8.00777,-0.27755,True,-67.93261
1198,-0.06746,-0.77334,-2.34469,-9.35062,10.19953,-0.82105,Jerry från Solna,-0.92510,-0.16619,-9.36754,-2.29756,False,-4.54549
1199,0.42275,0.24063,-0.67081,-8.94952,10.14449,0.26228,Jerry Fernström,-0.52754,-0.84800,-7.29107,-2.69073,False,20.80195
1200,1.58615,0.43311,-3.78266,-9.10719,9.94443,0.42986,Jerry Fernström,2.12136,0.81100,-12.14838,0.15235,False,77.41633
1201,2.40103,1.08165,5.37540,-9.10210,10.74363,1.22078,Erik Sven Fernström,-1.97028,2.19741,-10.35518,-0.46937,True,122.73895
1202,1.08988,0.07717,-6.31146,-8.90677,10.14807,-0.04646,Jerry Fernström,1.04165,-0.18339,-9.07888,0.43702,False,51.33813
1203,1.18999,-0.16233,-2.73328,-9.82412,10.20366,-0.06172,Erik Sven Williams,1.22917,-1.32445,-8.96248,-4.09667,False,58.13274
1204,0.60442,0.80206,1.86040,-8.82508,10.12626,0.83467,Erik Sven Fernström,0.68698,0.68104,-6.17920,-2.14205,True,31.15126
1205,0.92565,-0.14951,-4.53120,-8.46134,10.59796,-0.09028,Erik Sven Williams,-0.74650,-0.19705,-8.70362,-3.20245,False,44.01666
1206,2.84293,0.64759,-4.74662,-9.00980,10.07760,0.60245,Jerry Fernström,-0.42007,-0.09800,-8.54597,-3.36703,False,139.77327
1207,0.51752,-0.37153,0.33524,-9.11640,10.32721,-0.29848,Erik Sven Williams,-0.17167,0.92613,-9.17188,1.70928,False,26.04338
1208,2.80524,0.35784,2.10738,-8.61575,10.69230,0.31919,Jerry Fernström,-0.79117,-1.99850,-7.82402,-2.88537,True,141.31561
1209,1.21573,0.40208,2.68850,-10.04778,10.03579,0.57685,Jerry Fernström,2.04443,-2.11671,-8.56960,-1.40402,True,62.13077
1210,-2.35071,-0.78845,1.93279,-9.17847,9.85510,-0.99054,Jerry från Solna,0.01666,0.15953,-8.02697,-3.16977,True,-116.56890
1211,0.75735,-0.30792,1.87370,-9.32510,10.20149,-0.32675,Erik Sven Williams,-1.38699,0.50498,-7.46628,-1.00362,True,38.80459
1212,1.55851,0.29257,-2.73583,-9.17158,10.24523,0.36898,Jerry Fernström,-2.20701,0.82112,-10.51005,0.60844,False,76.55771
1213,2.86091,1.38501,-5.90440,-8.79946,9.94587,1.21626,Erik Sven Fernström,-1.38812,1.05527,-6.75132,-3.92811,False,140.09337
1214,0.35034,-0.06852,2.10586,-9.71502,10.47476,-0.03961,Erik Sven Williams,0.74645,-0.38999,-9.83794,-1.40163,True,18.56972
1215,-0.62576,-0.95186,-0.49993,-9.01550,10.12366,-1.10255,Jerry från Solna,0.72469,0.30499,-7.96206,-1.65684,False,-31.53778
1216,0.99348,0.04182,0.11330,-9.80312,10.10833,0.13951,Jerry Fernström,0.44761,0.12374,-8.87876,-1.88235,True,49.73048
1217,1.08099,0.37803,-2.32878,-9.65289,10.04904,0.50942,Jerry Fernström,-1.56498,-1.58439,-11.86657,2.13758,False,52.88523
1218,1.68532,0.26972,-2.80210,-9.45870,10.91195,0.35349,Jerry Fernström,-0.22629,0.03894,-10.76091,3.22026,False,82.86503
1219,-0.50901,-0.22198,-2.78593,-9.08715,10.47915,-0.28055,Erik Sven Williams,-0.96483,-2.12665,-5.87160,0.88428,False,-26.84360
1220,-0.97621,0.38384,0.35695,-9.16594,9.99289,0.29831,Jerry Fernström,-0.23100,-2.43608,-10.89110,2.83021,True,-48.63180
1221,1.68611,-0.39648,-6.57855,-8.46166,10.34277,-0.29932,Erik Sven Williams,-3.03613,0.42500,-8.92107,-0.79855,False,81.01615
1222,-0.56767,-0.08872,-2.19603,-9.10029,10.54178,0.08002,Erik Sven Williams,2.76437,0.43003,-8.97560,2.50574,False,-29.48168
1223,1.02768,-0.80349,0.77878,-8.90237,10.31568,-0.84963,Jerry från Solna,-2.02195,-1.60043,-11.36174,1.93897,False,51.77337
1224,1.24649,1.86581,4.61080,-9.01916,10.00250,1.79660,Jerry Williams,1.74089,2.29964,-9.03127,-1.37333,True,64.62986
1225,1.45853,-0.26640,-6.79764,-9.86836,10.23659,-0.07341,Erik Sven Williams,-0.01814,-1.10978,-7.30978,1.03377,False,69.52752
1226,1.19323,0.25336,0.92158,-9.61572,10.89434,0.37171,Jerry Fernström,0.08184,1.14690,-10.35662,2.07442,True,60.12232
1227,2.15236,1.06152,-5.39818,-8.48545,10.43790,1.01889,Erik Sven Fernström,1.86594,1.69403,-8.21375,-2.48040,False,104.91902
1228,1.12590,0.12511,-6.64766,-9.23329,10.49687,0.03551,Jerry Fernström,-0.51048,-0.04318,-8.00332,-1.91935,False,52.97093
1229,1.32960,0.18678,-2.19654,-9.60341,10.04583,0.03126,Jerry Fernström,0.49946,1.74749,-6.30965,-1.90079,False,65.38187
1230,1.57376,0.05708,0.69071,-9.11365,10.08909,0.08242,Jerry Fernström,-0.36515,0.15178,-11.42459,2.49091,True,79.03354
1231,2.51407,-0.16668,-2.67923,-9.01372,10.21313,-0.23088,Erik Sven Williams,-1.88340,3.80933,-6.57125,-0.86873,False,124.36393
1232,2.93557,-0.28542,-3.60721,-9.59752,9.99680,-0.21513,Erik Sven Williams,-0.23263,0.84344,-12.04506,-4.86661,False,144.97480
1233,0.30653,0.79963,6.13358,-9.53640,10.42480,0.73858,Erik Sven Fernström,0.02947,0.60455,-8.98954,-2.42956,True,18.39353
1234,1.05334,-1.05719,-3.09778,-8.84339,10.06664,-1.03703,Jerry från Solna,0.24944,-1.40570,-7.73479,-0.73113,False,51.11830
1235,0.03997,0.95845,0.81977,-9.56071,10.75644,0.96676,Erik Sven Fernström,0.50477,-0.19470,-9.92779,-0.61204,True,2.40832
1236,1.95952,0.32650,1.40301,-9.61759,9.98082,0.29865,Jerry Fernström,-2.25438,-3.98039,-8.07953,-2.32161,True,98.67744
1237,1.81774,-0.32080,-6.29600,-9.11344,10.30133,-0.37755,Erik Sven Williams,-0.34679,1.04146,-7.72457,-1.22068,False,87.73895
1238,1.79485,0.13514,-0.42215,-9.55479,10.45639,0.25334,Jerry Fernström,0.20977,1.70703,-6.38713,-1.63084,False,89.53146
1239,0.30186,-0.54129,0.10696,-9.14852,10.14112,-0.38802,Erik Sven Williams,1.46572,0.89489,-8.75490,-1.86108,False,15.14628
1240,0.37914,-0.18454,3.20077,-9.11440,10.08701,-0.04648,Erik Sven Williams,0.51179,-0.17673,-9.72580,-1.43614,True,20.55756
1241,0.86611,0.51615,-4.74576,-8.70721,10.37617,0.54114,Jerry Fernström,-1.43840,-0.41913,-7.63049,-1.24451,False,40.93262
1242,0.31651,-1.01794,-3.96003,-8.79350,10.48343,-0.98652,Jerry från Solna,-0.84031,-0.56241,-7.08775,-0.89474,False,13.84553
1243,1.24310,0.90730,-0.49553,-9.06129,10.10161,0.80513,Erik Sven Fernström,-0.72880,-0.37467,-8.55946,-0.64096,True,61.90713
1244,0.77452,0.13204,-1.07308,-9.05257,10.02286,0.08826,Jerry Fernström,2.36202,0.67518,-11.68995,1.05852,False,38.18938
1245,1.20582,0.94220,-0.93952,-9.47096,10.37009,1.09540,Erik Sven Fernström,-0.71621,-2.99034,-13.79959,4.81657,True,59.82140
1246,1.43451,-1.60275,3.26950,-9.54387,10.56121,-1.64368,Jerry från Solna,-0.95170,-1.77834,-10.86829,-0.71705,True,73.36032
1247,3.78462,1.53714,-7.79467,-9.17634,10.49405,1.54411,Jerry Williams,1.68458,1.71533,-7.60755,-1.38555,False,185.33387
1248,1.11259,-0.33610,1.57183,-9.30395,9.91472,-0.49125,Erik Sven Williams,0.55371,-0.68923,-10.49821,1.60553,True,56.41520
1249,0.92454,0.68723,2.06219,-9.04276,10.72821,0.99798,Jerry Fernström,-2.53367,2.49818,-10.24989,-1.54636,True,47.25821
1250,0.77247,0.69392,6.59640,-9.38394,10.31514,0.77654,Jerry Fernström,-0.47110,0.69646,-8.24051,-1.54651,True,41.92171
1251,3.44919,1.42070,-2.69953,-9.12538,10.54743,1.51121,Erik Sven Fernström,-0.59227,-0.38336,-7.69842,0.28087,False,171.10980
1252,1.15572,-0.03994,2.10505,-9.36467,10.04655,-0.06018,Erik Sven Williams,-1.98054,-1.23125,-10.75927,2.02626,True,58.83844
1253,-0.75361,0.25849,-3.41064,-9.13830,10.23370,0.43873,Jerry Fernström,-0.05382,-0.76598,-7.47530,-2.46355,False,-39.38583
1254,2.30418,0.05450,-1.73117,-8.76454,10.32224,-0.00053,Jerry Fernström,-1.53322,-1.29197,-8.39467,-1.40431,False,114.34318
1255,1.37424,0.69698,-2.20691,-8.66248,10.17223,0.69738,Jerry Fernström,-0.45588,-1.77175,-8.94292,-0.32710,False,67.60873
1256,1.24568,0.33824,-0.90720,-8.90877,10.20200,0.44012,Jerry Fernström,0.30490,-0.14826,-11.21323,0.86197,False,61.83016
1257,-1.05527,-0.51274,1.66417,-9.48511,10.59703,-0.36874,Erik Sven Williams,-0.26432,0.55205,-11.55209,-4.01341,True,-51.93128
1258,3.24963,0.45011,-7.27384,-9.70434,10.44898,0.55262,Jerry Fernström,-1.93617,0.63589,-9.05010,0.09794,False,158.84448
1259,1.40759,0.19835,3.46209,-9.62905,9.97005,0.26161,Jerry Fernström,-0.01755,0.44232,-11.12067,1.47829,True,72.11055
1260,2.14568,0.20962,0.89898,-9.77287,10.35479,0.30631,Jerry Fernström,-0.82374,-0.51068,-8.06039,-0.67552,True,107.73366
1261,2.02393,-0.88338,-2.60862,-9.19210,10.58819,-0.77781,Jerry från Solna,0.19572,2.72925,-8.03781,-1.37425,False,99.89203
1262,1.11685,1.02208,-3.02913,-9.10252,10.89676,1.04275,Erik Sven Fernström,1.48789,0.80598,-9.02575,-1.06941,False,54.32815
1263,1.49218,0.99767,-1.88729,-9.04283,10.48309,1.00288,Erik Sven Fernström,0.16893,0.81049,-9.42047,-2.18235,False,73.66545
1264,1.98416,0.76968,-2.98178,-8.54265,10.38523,0.98963,Erik Sven Fernström,-0.69571,1.86770,-8.45516,-1.86023,False,97.71715
1265,1.35487,0.25879,-2.98691,-10.18631,10.19390,0.12651,Jerry Fernström,-1.30504,0.88152,-8.16136,-1.38388,False,66.25023
1266,1.13548,-1.80366,-2.55936,-9.19528,9.98832,-1.72697,Jerry från Solna,1.29424,-0.07439,-5.39545,-1.08282,False,55.49448
1267,0.83629,-1.02956,-1.26607,-10.06354,10.45675,-1.04402,Jerry från Solna,1.37874,1.23541,-9.86201,3.01031,False,41.18133
1268,-0.14125,-1.21858,-6.47860,-9.18774,10.06171,-1.21761,Jerry från Solna,-1.97795,2.23493,-10.52655,-2.40174,False,-10.30172
1269,-0.59550,0.73523,3.20363,-8.64983,10.71221,0.74795,Jerry Fernström,0.66723,0.46564,-9.80579,-3.13204,True,-28.17294
1270,-0.24535,0.48437,5.40380,-8.75410,10.38346,0.49113,Jerry Fernström,-1.17899,1.13989,-7.02247,0.23255,True,-9.56580
1271,0.76554,-0.68391,-2.59426,-8.81887,10.53326,-0.76971,Erik Sven Williams,-0.30202,0.58358,-5.35318,-0.71095,False,36.97982
1272,0.75327,0.06944,-2.93251,-9.29252,10.85495,-0.14849,Jerry Fernström,-0.68297,-0.84798,-11.00650,1.24725,False,36.19704
1273,0.00169,-0.43573,0.56780,-9.54189,10.74816,-0.30299,Erik Sven Williams,0.28457,0.00928,-6.53974,-1.74925,True,0.36853
1274,1.23233,0.45134,0.45605,-8.62645,10.41955,0.36242,Jerry Fernström,1.38062,-1.35950,-10.16345,-0.94688,True,61.84464
1275,1.84736,-0.80411,-0.89623,-9.30647,10.20383,-0.86663,Jerry från Solna,0.21288,-0.51767,-8.97224,-1.99573,False,91.91973
1276,1.21333,0.05653,-1.27068,-9.53097,10.23083,0.06681,Jerry Fernström,-0.68301,-0.11454,-9.37598,-1.21560,False,60.03116
1277,2.18125,0.68215,-1.87143,-8.50409,10.35376,0.57198,Jerry Fernström,-2.77853,2.01443,-7.72584,-2.50417,False,108.12703
1278,2.19920,-0.05664,1.72221,-8.47513,10.32424,0.05726,Erik Sven Williams,1.81830,0.92131,-9.63957,0.41840,True,110.82097
1279,1.20104,0.01044,1.20672,-9.45761,9.93031,0.15260,Jerry Fernström,2.28877,0.03917,-8.49062,0.42618,True,60.65547
1280,0.08684,-0.14232,1.83441,-8.63446,9.91519,-0.12738,Erik Sven Williams,-1.31669,-1.44387,-9.73214,-1.97951,True,5.25908
1281,1.84494,-0.91967,-0.65650,-9.75293,10.82970,-0.86523,Jerry från Solna,0.56738,-1.25137,-6.88535,-2.56993,False,91.91853
1282,0.22341,0.51032,-2.04269,-9.17954,10.07164,0.69295,Jerry Fernström,0.36959,1.56926,-11.08890,-1.59200,False,10.14894
1283,1.08122,0.62179,1.29848,-8.97830,10.47280,0.79840,Jerry Fernström,1.06220,-0.73077,-6.94108,-2.88938,True,54.71040
1284,0.85284,0.19461,-4.27789,-9.42641,10.48524,0.03836,Jerry Fernström,-1.53389,-1.61591,-10.87610,-1.17265,False,40.50302
1285,0.03160,-0.50505,-6.98695,-9.90594,10.35743,-0.44737,Erik Sven Williams,0.26372,0.99075,-8.87325,-1.28871,False,-1.91347
1286,-0.94020,0.80989,-3.11694,-9.05964,9.94895,0.82610,Erik Sven Fernström,-0.23731,0.83305,-10.29559,1.94412,False,-48.56825
1287,0.64391,0.52847,2.12045,-8.94068,10.07685,0.57925,Jerry Fernström,-0.45350,3.73635,-7.43531,-0.52362,True,33.25588
1288,-0.34337,-1.00403,0.78771,-9.20740,10.89207,-1.11128,Jerry från Solna,-0.16320,1.75859,-9.81525,-2.21764,False,-16.77485
1289,0.34010,-1.13876,0.53159,-10.11256,10.42127,-1.15917,Jerry från Solna,0.38481,-0.93845,-7.96066,-2.92135,False,17.27088
1290,1.51886,0.06539,-5.06946,-8.35032,10.67437,0.10782,Jerry Fernström,0.54977,0.01272,-6.70803,-1.76946,False,73.40816
1291,3.44037,0.78095,-2.99446,-9.29780,10.89334,0.92060,Erik Sven Fernström,1.85715,-2.53619,-9.09934,-1.03389,False,170.52112
1292,1.74589,1.60861,-6.20580,-9.19170,10.43325,1.64823,Jerry Williams,0.23801,1.44642,-4.91231,-0.57772,False,84.19174
1293,1.17203,1.26704,-0.81503,-8.75652,10.28161,1.36596,Erik Sven Fernström,0.15059,2.91855,-7.60571,0.26498,True,58.19397
1294,0.89735,0.12424,1.51012,-9.33548,10.27434,0.03782,Jerry Fernström,0.62163,0.66469,-8.96646,-1.30112,True,45.62279
1295,1.10349,0.83100,4.73002,-8.63556,10.30228,0.92462,Erik Sven Fernström,-1.20378,1.09991,-10.76558,-0.60585,True,57.53967
1296,1.37399,0.80735,-2.72726,-9.35167,10.37746,0.95796,Erik Sven Fernström,-0.21683,0.37725,-11.76033,0.10945,False,67.33581
1297,0.15420,-0.66734,-0.03903,-9.62525,10.39877,-0.57695,Erik Sven Williams,0.51216,0.54418,-7.87621,-2.52513,False,7.69068
1298,1.51580,1.74802,1.20485,-8.87381,10.12761,1.88770,Jerry Williams,0.42560,0.18700,-8.23648,-3.08170,True,76.39247
1299,1.49896,-0.23154,-0.43865,-9.82267,10.72560,-0.20986,Erik Sven Williams,-0.30925,-2.12239,-11.47515,-0.83018,False,74.72872
1300,-0.07676,-0.18208,-1.16756,-8.42725,10.48632,-0.00803,Erik Sven Williams,0.32650,-0.47121,-8.19166,-3.94520,False,-4.42178
1301,1.60190,0.80406,-3.00387,-9.93608,10.71362,0.74598,Erik Sven Fernström,0.91063,0.07198,-6.13781,-1.10193,False,78.59299
1302,0.63129,0.11202,3.95620,-9.10078,10.16482,0.08820,Jerry Fernström,1.34134,2.68000,-7.22180,-2.49526,True,33.54258
1303,2.08547,0.99396,1.06243,-8.97270,10.29080,0.91376,Erik Sven Fernström,-0.14884,-0.19152,-6.78295,1.57370,True,104.80489
1304,2.87269,1.32649,-1.76743,-9.28244,9.93134,1.37763,Erik Sven Fernström,-0.99514,0.32423,-8.40508,-0.56685,False,142.75098
1305,1.36150,-0.00488,-0.03632,-8.93963,10.71145,-0.07331,Erik Sven Williams,1.07847,-0.39344,-9.68245,-0.27974,False,68.05708
1306,1.48016,-1.36401,-5.71446,-8.99508,9.82297,-1.18132,Jerry från Solna,0.18159,1.14178,-8.33090,-0.78358,False,71.15084
1307,0.67428,0.16436,0.71874,-9.35796,10.83609,0.38285,Jerry Fernström,0.16968,0.31099,-8.52310,-0.74537,True,34.07345
1308,1.50878,1.05121,-4.20701,-9.14667,10.78602,0.97633,Erik Sven Fernström,-0.62427,0.23139,-8.59949,-1.68289,False,73.33545
1309,1.54048,-0.20228,-2.01985,-8.81230,10.56395,-0.12687,Erik Sven Williams,-0.88137,1.39413,-8.99470,-1.81130,False,76.01393
1310,0.10159,-0.35397,-0.31174,-9.62619,10.72262,-0.58084,Erik Sven Williams,0.19719,1.27979,-7.11659,-5.98837,False,4.92378
1311,0.53663,-0.76778,-4.57712,-9.14537,9.91974,-0.72317,Jerry från Solna,-1.50029,-2.62829,-7.16177,-1.09797,False,24.54280
1312,-0.21882,-0.85118,0.65049,-9.03158,10.52237,-0.77483,Jerry från Solna,-0.92456,0.45002,-8.51155,-0.83554,False,-10.61575
1313,0.25367,0.44179,-2.57448,-8.76222,10.29610,0.36001,Jerry Fernström,0.39014,-1.43926,-9.83490,0.35416,False,11.39622
1314,1.13593,0.24646,-4.32488,-9.47937,10.49357,0.42636,Jerry Fernström,-1.06314,-0.62542,-8.44676,-1.43366,False,54.63425
1315,2.03693,-0.24421,-5.04480,-9.30905,10.54689,-0.24683,Erik Sven Williams,2.92326,-0.00036,-10.28211,2.51543,False,99.32435
1316,0.93275,0.03708,1.83783,-9.14580,10.13055,-0.04236,Jerry Fernström,-0.39807,-2.24685,-12.53244,3.12542,True,47.55664
1317,1.32202,-0.74194,8.49903,-8.63122,10.66420,-0.72273,Erik Sven Williams,1.00929,1.45269,-7.69789,-2.39358,True,70.35034
1318,0.27944,-0.91298,0.50595,-9.47117,10.26956,-0.79073,Jerry från Solna,-0.77147,0.07551,-7.93922,-0.42234,False,14.22516
1319,0.07733,0.57296,3.53964,-8.73743,10.32644,0.45215,Jerry Fernström,1.40188,-0.30607,-9.64201,-2.17537,True,5.63635
1320,1.07477,-0.17307,1.51799,-8.51571,10.57920,-0.17893,Erik Sven Williams,-0.02347,0.89053,-8.75637,-1.38648,True,54.49745
1321,1.73939,-0.35851,-3.36826,-10.01961,10.46895,-0.29735,Erik Sven Williams,2.12109,-1.35331,-10.70380,-1.76342,False,85.28546
1322,2.36216,-0.16563,-2.41701,-8.67124,10.25248,-0.17310,Erik Sven Williams,-1.21972,1.08310,-8.12169,0.28838,False,116.89934
1323,0.60275,0.39287,10.49377,-8.94122,10.58607,0.39562,Jerry Fernström,-1.86374,-0.11079,-6.37262,-1.27832,True,35.38422
1324,0.96369,-0.16106,-2.85123,-9.76801,10.80957,-0.09792,Erik Sven Williams,-0.54779,0.64396,-6.62023,-0.43096,False,46.75892
1325,-0.09571,-1.24022,-1.03076,-10.02991,10.29804,-1.23389,Jerry från Solna,1.19257,0.07900,-8.68472,-1.80829,False,-5.30087
1326,0.81479,0.95731,2.05412,-8.88306,10.25229,1.07320,Erik Sven Fernström,0.11649,2.91209,-8.59818,-2.76653,True,41.76637
1327,-0.00135,0.69866,-2.86041,-9.07937,10.01196,0.47209,Jerry Fernström,-1.56901,-0.11579,-9.51183,-3.13768,False,-1.49793
1328,2.46386,0.71249,-0.41020,-9.74860,10.13567,0.66270,Jerry Fernström,-0.68286,0.39353,-6.45133,-0.95657,True,122.98802
1329,-0.03820,-0.40728,0.73503,-9.54857,10.01291,-0.48755,Erik Sven Williams,0.10678,-0.25772,-9.92717,-1.96496,True,-1.54229
1330,1.95462,0.10485,-2.97086,-9.06013,10.60520,0.10503,Jerry Fernström,-1.28896,0.52934,-9.96033,-1.00921,False,96.24551
1331,1.22575,0.42821,-3.69085,-8.64165,10.74208,0.36848,Jerry Fernström,-0.24806,0.88508,-10.90867,-3.44856,False,59.44187
1332,1.53548,1.23695,-7.75034,-9.67147,10.02058,1.15104,Erik Sven Fernström,0.88757,0.65063,-11.91450,1.63948,False,72.89903
1333,1.64808,0.10590,-2.73343,-9.73638,10.09245,0.09150,Jerry Fernström,0.46805,0.81851,-8.89119,-1.51251,False,81.03706
1334,1.68797,0.52948,-4.96899,-9.19752,10.53830,0.44423,Jerry Fernström,-0.70988,-0.33799,-6.66273,1.46276,False,81.91386
1335,-1.03525,-0.59061,2.99796,-9.40733,10.41490,-0.58064,Erik Sven Williams,0.70005,1.35219,-6.14023,-1.36534,True,-50.26367
1336,0.27742,-0.57118,-3.92507,-9.53396,9.95956,-0.62151,Erik Sven Williams,-1.70248,-1.56132,-12.21298,2.22769,False,11.90846
1337,-1.34279,-0.62958,0.97100,-9.72397,10.98254,-0.69129,Erik Sven Williams,0.77620,-0.45442,-7.46630,-2.13976,True,-66.65377
1338,2.02995,-1.60574,2.63359,-8.90779,10.27877,-1.47019,Jerry från Solna,0.46545,-0.25556,-9.73990,-3.04741,True,102.81423
1339,1.42233,0.87612,0.05809,-8.84482,10.56223,0.89126,Erik Sven Fernström,0.66475,-0.49106,-8.65681,-1.27256,True,71.14549
1340,1.04929,-0.06011,-1.91559,-9.63094,10.28023,-0.32076,Erik Sven Williams,0.97985,0.91936,-6.35826,-1.82223,False,51.50661
1341,2.25156,0.02632,-7.10179,-9.66325,10.79911,-0.03172,Jerry Fernström,1.45461,0.61663,-8.57712,-0.72130,False,109.02730
1342,1.29434,0.20388,0.00625,-8.53949,10.62523,0.17830,Jerry Fernström,3.27951,-1.31210,-12.33738,-1.69573,True,64.71990
1343,0.12574,0.19722,-3.67111,-8.72396,9.98264,0.33650,Jerry Fernström,-0.32790,-0.22155,-9.56289,-3.60897,False,4.45151
1344,2.14745,1.24514,-0.32846,-9.25602,10.26939,1.25759,Erik Sven Fernström,2.74929,1.51766,-10.00925,-2.28357,True,107.20820
1345,0.37676,-1.35785,-1.13769,-9.39507,10.32725,-1.38927,Jerry från Solna,1.47269,-0.70804,-8.36891,-1.64030,False,18.26935
1346,2.93479,0.14223,-0.88043,-9.24584,9.96602,0.04983,Jerry Fernström,-0.79620,0.85100,-8.28634,-1.97467,False,146.29912
1347,0.27623,1.43440,-2.24914,-9.01977,10.01232,1.28916,Erik Sven Fernström,-1.22715,-0.72626,-6.75350,-1.00723,False,12.68701
1348,0.01957,-0.59997,2.33939,-9.22452,10.15550,-0.67645,Erik Sven Williams,0.53490,-1.42328,-11.48882,3.15219,True,2.14825
1349,1.92491,0.42215,-6.05077,-9.26799,10.59866,0.16253,Jerry Fernström,0.92818,0.61302,-7.85503,-2.67570,False,93.22005
1350,0.90435,-0.64409,0.11939,-9.09145,10.61629,-0.77312,Erik Sven Williams,0.75007,0.22235,-8.83381,-1.23732,False,45.27709
1351,-0.38607,0.03111,4.80008,-9.21519,10.79834,-0.01113,Jerry Fernström,0.76615,1.16062,-6.85660,-1.37112,True,-16.90355
1352,2.66203,0.03500,-1.64969,-9.25977,10.44121,0.12920,Jerry Fernström,0.80281,-0.37194,-9.80968,-1.93964,False,132.27642
1353,0.79939,-1.42972,6.05916,-9.04395,10.23141,-1.30674,Jerry från Solna,-1.51275,-2.40342,-7.29831,-2.14605,True,42.99903
1354,0.40537,0.97997,-1.00309,-9.12724,10.48822,0.98776,Erik Sven Fernström,-0.52183,1.45765,-6.70562,-0.63248,False,19.76704
1355,-0.48960,0.33720,-4.01532,-9.54047,10.84358,0.21626,Jerry Fernström,1.27852,-1.18167,-8.20917,-2.60884,False,-26.48743
1356,2.53490,-0.35218,-2.02175,-9.13434,9.87494,-0.24822,Erik Sven Williams,-0.94783,-0.90085,-9.86140,-2.25593,False,125.73414
1357,1.43295,-0.27664,-1.89388,-9.37889,10.51845,-0.10980,Erik Sven Williams,1.65475,0.52258,-8.09571,-0.93659,False,70.70075
1358,0.67355,-0.12275,0.49062,-8.93121,10.38944,-0.20970,Erik Sven Williams,1.90187,-2.81584,-8.79706,-1.13505,True,33.92269
1359,1.39116,0.97842,-5.58416,-8.40330,10.46327,0.96587,Erik Sven Fernström,1.11721,1.04240,-10.65023,1.78801,False,66.76614
1360,1.42835,0.77076,-4.02409,-8.84773,10.25286,0.77177,Erik Sven Fernström,-0.18302,-1.28538,-8.36064,-0.45091,False,69.40535
